sales_date,product_id,product_category,sales_quantity,unit_price,region,customer_id
2023-04-25,1048,Electronics,10,913.33,South,10048
2023-10-19,1050,Books,10,999.9,South,10011
2023-04-29,1027,Toys,7,912.69,South,10169
2023-10-01,1011,Clothing,9,73.89,South,10165
2023-12-16,1042,Electronics,8,74.01,South,10466
2023-04-25,1009,Books,5,326.26,North,10319
2023-08-30,1004,Electronics,8,486.17,North,10145
2023-01-29,1030,Toys,10,328.61,South,10214
2023-08-25,1050,Books,7,813.6,North,10360
2023-12-07,1016,Clothing,3,124.87,West,10076
2023-12-11,1017,Toys,4,758.02,North,10080
2023-04-09,1015,Clothing,5,598.9,West,10292
2023-09-20,1015,Books,7,925.29,West,10459
2023-08-26,1033,Furniture,3,37.48,North,10056
2023-04-21,1019,Furniture,8,183.58,North,10453
2023-12-01,1007,Electronics,5,983.16,West,10106
2023-11-11,1033,Electronics,2,708.21,East,10046
2023-12-20,1018,Electronics,2,353.06,South,10159
2023-10-11,1009,Books,8,970.9,East,10456
2023-11-12,1019,Clothing,1,102.73,North,10357
2023-03-09,1023,Clothing,8,619.32,East,10293
2023-04-11,1003,Clothing,3,501.09,East,10257
2023-07-01,1013,Toys,7,378.75,East,10159
2023-08-22,1036,Electronics,7,512.73,West,10223
2023-11-03,1037,Clothing,8,735.29,East,10115
2023-02-05,1048,Clothing,6,343.57,North,10260
2023-04-23,1012,Furniture,5,68.23,West,10215
2023-10-26,1040,Furniture,4,594.55,West,10126
2023-12-12,1021,Furniture,10,378.29,North,10083
2023-11-06,1038,Furniture,1,134.28,West,10344
2023-04-18,1046,Books,1,897.66,South,10498
2023-05-01,1012,Toys,6,136.76,North,10464
2023-06-20,1050,Electronics,2,447.03,South,10446
2023-02-03,1042,Electronics,9,425.65,South,10351
2023-04-11,1027,Clothing,4,761.75,South,10293
2023-12-08,1037,Clothing,7,903.76,South,10250
2023-10-10,1019,Toys,10,582.3,West,10402
2023-03-01,1013,Books,9,425.38,South,10420
2023-07-14,1019,Books,9,416.21,East,10186
2023-06-18,1031,Books,3,585.06,North,10499
2023-03-27,1031,Books,4,655.81,South,10164
2023-03-20,1039,Furniture,9,240.62,West,10423
2023-06-17,1041,Toys,9,813.72,West,10071
2023-12-27,1020,Clothing,8,285.4,East,10189
2023-09-22,1018,Toys,1,878.05,North,10373
2023-08-24,1023,Books,1,541.05,West,10425
2023-03-11,1005,Clothing,4,415.79,North,10074
2023-11-18,1011,Toys,1,900.84,East,10180
2023-08-31,1047,Furniture,4,703.85,East,10497
2023-02-12,1042,Electronics,6,339.61,South,10353
2023-01-20,1028,Furniture,5,788.88,North,10377
2023-10-15,1014,Toys,3,919.28,West,10155
2023-10-08,1022,Furniture,4,81.44,East,10462
2023-02-10,1030,Books,10,297.96,North,10210
2023-03-29,1036,Furniture,2,907.6,West,10017
2023-01-18,1035,Electronics,7,320.91,East,10064
2023-01-05,1020,Furniture,8,108.97,North,10062
2023-02-21,1045,Books,1,878.39,South,10183
2023-03-07,1047,Furniture,2,230.65,East,10116
2023-03-30,1014,Furniture,4,713.85,North,10030
2023-02-25,1024,Furniture,9,322.62,East,10081
2023-10-26,1039,Clothing,3,972.53,South,10272
2023-02-10,1045,Toys,3,829.21,West,10092
2023-08-07,1039,Furniture,8,837.25,East,10339
2023-07-02,1017,Furniture,7,301.04,South,10396
2023-01-15,1015,Electronics,2,760.21,West,10185
2023-09-12,1039,Books,8,847.7,West,10363
2023-09-21,1027,Books,5,367.42,East,10072
2023-08-28,1020,Books,4,896.29,West,10099
2023-08-23,1022,Electronics,8,45.94,South,10482
2023-04-26,1046,Electronics,8,584.93,South,10095
2023-02-27,1032,Clothing,2,19.22,South,10289
2023-01-22,1007,Clothing,2,553.19,South,10374
2023-07-26,1024,Toys,1,120.78,South,10031
2023-06-07,1001,Books,2,156.47,North,10008
2023-09-14,1028,Furniture,1,742.33,South,10222
2023-05-11,1040,Electronics,8,212.41,North,10310
2023-11-23,1004,Electronics,4,21.1,North,10273
2023-10-19,1038,Electronics,1,979.77,South,10433
2023-02-12,1050,Electronics,1,375.84,East,10458
2023-04-24,1001,Electronics,5,576.31,North,10149
2023-10-21,1047,Clothing,6,167.2,North,10323
2023-01-07,1040,Furniture,1,303.48,North,10079
2023-01-12,1003,Toys,4,679.75,South,10026
2023-04-20,1009,Books,2,656.42,North,10353
2023-09-29,1035,Electronics,9,257.1,North,10171
2023-11-14,1036,Books,7,642.48,North,10293
2023-07-03,1019,Clothing,6,193.41,North,10140
2023-11-21,1045,Electronics,10,384.71,North,10078
2023-05-10,1026,Electronics,4,91.85,South,10044
2023-11-20,1007,Furniture,1,237.67,South,10068
2023-11-27,1023,Books,1,10.26,West,10062
2023-05-08,1006,Clothing,5,271.77,North,10284
2023-03-05,1009,Clothing,8,934.97,West,10478
2023-06-26,1006,Electronics,10,164.04,South,10459
2023-08-07,1003,Electronics,8,255.97,North,10102
2023-07-22,1002,Furniture,7,899.1,North,10140
2023-04-19,1036,Toys,9,87.52,North,10141
2023-08-08,1031,Toys,9,631.58,South,10063
2023-05-02,1047,Furniture,10,895.34,West,10207
2023-03-04,1006,Clothing,2,79.52,North,10272
2023-09-03,1041,Toys,1,651.12,West,10321
2023-04-19,1041,Clothing,6,938.92,South,10061
2023-05-25,1037,Books,2,419.35,West,10245
2023-09-12,1001,Clothing,5,996.87,North,10145
2023-04-24,1019,Books,6,342.28,East,10312
2023-11-05,1002,Furniture,7,282.9,East,10289
2023-02-21,1046,Toys,6,285.34,South,10465
2023-05-03,1019,Furniture,8,881.46,East,10132
2023-12-02,1029,Books,10,556.92,West,10170
2023-06-01,1046,Electronics,6,228.63,East,10262
2023-07-12,1025,Books,5,358.91,South,10277
2023-12-22,1038,Furniture,8,724.49,West,10399
2023-11-09,1028,Clothing,5,937.8,South,10145
2023-02-11,1004,Furniture,8,677.5,South,10427
2023-08-05,1022,Toys,6,614.45,West,10398
2023-05-30,1036,Furniture,10,679.15,West,10106
2023-07-08,1008,Furniture,2,192.81,East,10114
2023-04-04,1038,Furniture,7,155.02,West,10145
2023-02-28,1042,Books,5,591.04,South,10046
2023-12-23,1018,Books,5,786.88,South,10401
2023-07-23,1031,Electronics,9,694.0,East,10304
2023-07-24,1018,Books,2,943.62,West,10133
2023-07-02,1039,Clothing,3,640.51,South,10163
2023-02-21,1007,Toys,6,536.33,West,10199
2023-05-04,1009,Books,1,533.14,East,10359
2023-04-22,1012,Toys,1,989.51,South,10288
2023-09-11,1046,Books,4,347.2,West,10419
2023-05-11,1016,Toys,4,808.18,West,10003
2023-03-12,1039,Clothing,3,278.11,West,10347
2023-11-17,1012,Electronics,2,20.55,North,10046
2023-07-26,1019,Furniture,3,553.42,East,10329
2023-12-20,1043,Clothing,8,412.9,West,10228
2023-04-29,1026,Electronics,1,239.73,South,10466
2023-07-28,1006,Electronics,4,896.36,South,10169
2023-11-29,1005,Toys,6,617.23,North,10370
2023-08-12,1039,Electronics,7,364.2,West,10095
2023-01-04,1026,Electronics,8,619.97,South,10452
2023-10-10,1044,Toys,4,961.17,East,10116
2023-10-28,1030,Clothing,4,425.42,East,10029
2023-10-11,1030,Electronics,9,712.55,West,10474
2023-04-17,1012,Books,3,522.96,West,10494
2023-03-09,1013,Clothing,7,506.2,South,10160
2023-07-15,1027,Books,5,693.35,North,10061
2023-05-30,1017,Books,6,329.91,North,10202
2023-01-28,1024,Furniture,7,326.45,West,10053
2023-11-16,1035,Clothing,5,276.88,West,10295
2023-04-03,1025,Furniture,10,543.15,West,10411
2023-09-03,1021,Toys,8,670.98,West,10057
2023-04-05,1002,Books,6,73.61,East,10016
2023-02-22,1041,Clothing,9,14.82,East,10087
2023-06-22,1036,Books,10,181.34,South,10031
2023-06-04,1021,Electronics,9,164.51,East,10464
2023-12-09,1032,Furniture,5,456.09,West,10131
2023-09-21,1006,Clothing,5,389.5,West,10047
2023-01-22,1012,Clothing,3,407.31,South,10432
2023-12-22,1013,Toys,4,915.87,North,10133
2023-09-14,1027,Toys,6,343.33,North,10493
2023-11-20,1010,Books,7,945.93,South,10319
2023-08-08,1036,Books,5,660.81,North,10062
2023-06-07,1022,Electronics,1,977.22,North,10152
2023-03-19,1036,Clothing,8,624.45,North,10147
2023-03-10,1032,Clothing,7,328.05,West,10124
2023-12-27,1043,Furniture,7,854.49,West,10232
2023-10-09,1036,Furniture,6,36.79,East,10318
2023-05-20,1030,Toys,9,931.46,South,10205
2023-11-22,1030,Toys,7,976.16,South,10408
2023-12-29,1005,Electronics,6,566.11,South,10109
2023-10-10,1020,Clothing,3,63.24,South,10323
2023-10-15,1017,Clothing,7,772.95,South,10091
2023-11-14,1042,Toys,1,719.09,South,10142
2023-07-26,1009,Electronics,7,446.47,North,10479
2023-11-06,1032,Furniture,3,576.34,North,10349
2023-09-26,1020,Toys,7,516.75,West,10392
2023-10-31,1043,Toys,8,927.51,South,10248
2023-06-13,1046,Electronics,2,442.01,East,10443
2023-04-17,1019,Toys,7,231.67,North,10031
2023-03-03,1007,Clothing,2,234.98,North,10394
2023-01-12,1041,Books,10,681.39,North,10213
2023-10-16,1035,Clothing,5,591.01,West,10233
2023-01-15,1003,Clothing,8,23.51,North,10014
2023-01-27,1026,Books,7,394.62,East,10148
2023-07-03,1017,Furniture,10,796.79,North,10242
2023-01-22,1031,Electronics,9,826.17,West,10268
2023-04-23,1037,Toys,4,955.69,North,10473
2023-08-27,1034,Furniture,4,956.13,West,10320
2023-08-02,1039,Clothing,10,402.73,West,10211
2023-09-15,1014,Furniture,5,305.75,East,10091
2023-04-16,1045,Electronics,2,360.7,South,10461
2023-02-25,1028,Furniture,6,711.15,East,10155
2023-09-08,1011,Furniture,5,157.33,West,10389
2023-09-01,1023,Electronics,5,235.77,East,10328
2023-05-23,1026,Furniture,5,459.26,West,10452
2023-03-08,1029,Furniture,8,525.94,South,10227
2023-11-23,1004,Furniture,2,461.66,South,10004
2023-02-23,1003,Toys,1,56.99,North,10043
2023-12-17,1011,Books,3,748.98,North,10398
2023-08-23,1030,Toys,8,910.0,West,10165
2023-02-11,1015,Books,1,139.84,West,10041
2023-07-27,1031,Furniture,2,716.52,South,10131
2023-07-31,1032,Books,2,334.61,South,10243
2023-11-16,1010,Furniture,7,452.77,West,10494
2023-04-30,1046,Clothing,10,519.05,North,10203
2023-01-29,1029,Clothing,4,377.96,East,10109
2023-09-14,1032,Books,10,30.69,South,10418
2023-12-04,1048,Books,5,733.52,West,10225
2023-04-21,1026,Furniture,10,69.76,East,10045
2023-05-20,1014,Toys,2,979.86,North,10353
2023-09-28,1041,Electronics,5,100.95,West,10033
2023-11-21,1008,Electronics,10,66.32,East,10461
2023-01-26,1050,Books,3,473.97,West,10103
2023-09-26,1007,Toys,4,66.77,West,10169
2023-05-14,1044,Toys,4,192.62,West,10470
2023-07-08,1031,Furniture,9,641.68,West,10492
2023-03-10,1042,Furniture,1,784.76,West,10289
2023-02-14,1037,Electronics,4,506.26,South,10101
2023-10-07,1042,Clothing,5,747.03,North,10156
2023-08-05,1044,Toys,3,523.77,North,10094
2023-01-04,1035,Toys,1,531.99,South,10182
2023-03-04,1026,Books,9,303.07,North,10297
2023-03-22,1049,Electronics,7,755.95,West,10212
2023-12-31,1038,Clothing,6,523.78,East,10131
2023-08-11,1043,Furniture,3,27.33,East,10048
2023-08-27,1032,Clothing,3,479.47,West,10470
2023-10-04,1032,Books,10,940.2,North,10460
2023-03-10,1029,Toys,1,811.41,South,10013
2023-11-03,1014,Furniture,10,964.66,West,10059
2023-05-05,1012,Books,2,768.25,South,10348
2023-11-10,1050,Clothing,5,727.63,East,10389
2023-12-15,1012,Toys,2,532.36,West,10051
2023-05-16,1036,Furniture,6,20.56,West,10423
2023-02-04,1038,Clothing,4,881.87,West,10116
2023-10-27,1004,Clothing,8,382.45,North,10001
2023-02-21,1039,Toys,2,911.09,East,10338
2023-01-10,1012,Toys,3,89.62,West,10344
2023-03-27,1004,Toys,4,859.79,South,10485
2023-04-22,1044,Toys,3,987.38,East,10097
2023-09-06,1004,Furniture,5,641.26,North,10018
2023-08-30,1035,Books,2,101.18,East,10083
2023-07-01,1037,Electronics,3,297.46,South,10063
2023-01-27,1030,Electronics,4,771.93,North,10120
2023-10-31,1004,Toys,9,845.82,North,10402
2023-09-24,1047,Clothing,9,580.02,East,10023
2023-05-28,1050,Books,9,836.12,West,10234
2023-08-22,1042,Clothing,4,310.64,East,10158
2023-10-28,1026,Electronics,4,711.69,West,10084
2023-03-03,1038,Electronics,3,879.45,South,10223
2023-02-13,1019,Books,6,114.5,West,10020
2023-07-29,1017,Toys,10,658.89,East,10398
2023-11-19,1019,Electronics,3,854.05,South,10062
2023-11-08,1020,Clothing,8,52.14,West,10167
2023-01-17,1026,Toys,7,273.87,East,10263
2023-05-28,1050,Electronics,10,403.29,East,10297
2023-09-24,1011,Furniture,3,525.13,West,10336
2023-07-02,1009,Furniture,8,479.28,West,10132
2023-10-25,1002,Books,5,492.97,South,10306
2023-01-11,1048,Electronics,7,497.2,North,10454
2023-06-23,1024,Clothing,5,772.47,East,10043
2023-04-24,1005,Clothing,2,150.38,South,10473
2023-05-13,1031,Electronics,2,208.27,East,10429
2023-05-03,1010,Books,5,417.22,West,10164
2023-03-16,1004,Toys,4,171.06,South,10240
2023-07-02,1033,Books,3,381.72,East,10097
2023-08-17,1006,Electronics,6,241.88,East,10453
2023-04-27,1036,Furniture,7,249.52,North,10014
2023-01-23,1045,Toys,1,621.37,West,10216
2023-09-04,1005,Toys,6,982.33,South,10394
2023-01-25,1021,Books,5,845.06,East,10244
2023-01-03,1007,Toys,10,641.78,West,10472
2023-09-12,1010,Furniture,1,171.84,East,10129
2023-06-20,1016,Clothing,9,409.4,West,10056
2023-09-25,1042,Furniture,6,769.33,South,10495
2023-05-01,1002,Books,6,499.3,South,10204
2023-06-09,1027,Clothing,6,854.87,South,10419
2023-02-21,1035,Clothing,7,803.94,West,10486
2023-04-11,1023,Electronics,10,303.83,South,10289
2023-09-08,1045,Books,8,527.04,South,10344
2023-12-08,1027,Electronics,7,962.85,West,10161
2023-02-05,1014,Furniture,8,459.66,West,10315
2023-02-22,1001,Toys,1,354.51,West,10474
2023-01-29,1033,Clothing,8,60.21,East,10228
2023-07-15,1047,Books,6,238.09,North,10006
2023-11-04,1049,Furniture,2,29.23,North,10316
2023-03-17,1006,Clothing,10,289.27,West,10023
2023-04-10,1013,Furniture,10,768.13,South,10172
2023-07-17,1014,Books,10,252.52,West,10067
2023-06-05,1019,Furniture,7,93.37,West,10354
2023-02-10,1001,Electronics,8,400.87,North,10314
2023-03-08,1044,Books,4,714.43,East,10007
2023-08-21,1027,Books,2,879.72,East,10228
2023-09-17,1019,Books,7,97.11,East,10322
2023-05-04,1033,Books,6,539.05,West,10003
2023-10-02,1006,Toys,4,749.41,West,10459
2023-02-12,1008,Toys,9,82.31,South,10247
2023-09-21,1025,Furniture,9,700.0,North,10177
2023-09-03,1004,Clothing,10,939.13,North,10056
2023-07-12,1040,Clothing,10,149.65,North,10014
2023-09-25,1042,Toys,7,995.43,South,10094
2023-04-29,1025,Clothing,4,427.09,North,10054
2023-05-31,1040,Furniture,5,320.5,South,10116
2023-10-10,1044,Toys,2,622.76,East,10226
2023-10-05,1018,Books,5,830.14,North,10036
2023-10-29,1002,Furniture,2,22.27,West,10060
2023-01-08,1043,Toys,10,748.94,East,10170
2023-05-31,1035,Toys,6,476.49,West,10122
2023-04-28,1010,Clothing,3,758.32,South,10062
2023-08-26,1013,Books,5,685.38,East,10395
2023-07-18,1007,Clothing,8,239.19,North,10400
2023-09-14,1028,Toys,3,628.57,North,10229
2023-05-25,1013,Books,7,411.74,South,10402
2023-08-23,1002,Toys,7,180.83,South,10340
2023-01-24,1014,Books,9,648.2,South,10013
2023-04-04,1001,Books,4,951.59,South,10278
2023-03-20,1043,Toys,4,110.0,East,10189
2023-11-16,1008,Furniture,4,756.74,North,10026
2023-02-11,1044,Toys,8,551.49,East,10286
2023-05-30,1049,Electronics,8,57.13,East,10325
2023-07-31,1014,Clothing,10,305.87,West,10241
2023-08-24,1005,Toys,10,550.77,West,10264
2023-03-20,1038,Books,6,688.03,North,10118
2023-05-31,1035,Books,7,352.38,South,10130
2023-07-21,1031,Furniture,5,735.01,North,10046
2023-08-19,1027,Electronics,5,588.61,North,10181
2023-11-15,1046,Clothing,5,359.5,South,10009
2023-01-12,1037,Books,5,595.82,South,10259
2023-11-27,1025,Furniture,1,675.65,North,10353
2023-11-12,1050,Furniture,4,838.79,South,10267
2023-04-27,1028,Books,9,560.41,East,10339
2023-01-10,1010,Electronics,6,888.38,East,10104
2023-04-18,1001,Clothing,5,144.36,North,10138
2023-04-07,1021,Furniture,2,160.36,West,10021
2023-06-05,1014,Books,2,835.61,South,10153
2023-02-28,1047,Electronics,1,523.07,West,10242
2023-10-30,1049,Books,5,672.3,East,10232
2023-10-17,1013,Books,5,89.12,East,10129
2023-10-31,1046,Furniture,6,75.57,East,10259
2023-06-07,1043,Books,10,301.07,South,10200
2023-07-21,1032,Furniture,6,135.5,West,10452
2023-04-07,1011,Toys,6,319.84,West,10420
2023-06-20,1005,Books,10,822.14,East,10437
2023-03-22,1039,Clothing,8,985.36,North,10352
2023-06-18,1047,Books,3,223.79,South,10288
2023-09-20,1017,Electronics,5,521.61,South,10061
2023-11-06,1006,Clothing,1,703.19,East,10366
2023-05-29,1035,Books,7,515.16,East,10077
2023-12-13,1022,Clothing,8,472.58,West,10421
2023-01-14,1043,Electronics,8,851.26,South,10302
2023-11-13,1050,Furniture,9,783.55,East,10063
2023-10-22,1014,Furniture,9,218.6,East,10137
2023-03-06,1020,Toys,10,655.92,South,10198
2023-07-26,1014,Furniture,5,395.34,West,10476
2023-08-03,1048,Books,1,17.69,East,10290
2023-01-29,1050,Clothing,7,780.28,West,10224
2023-05-31,1013,Electronics,9,713.73,East,10045
2023-07-14,1018,Electronics,4,230.41,East,10203
2023-05-11,1012,Clothing,10,813.77,West,10114
2023-08-11,1019,Books,7,825.21,West,10301
2023-03-14,1048,Electronics,10,489.73,West,10148
2023-03-04,1016,Electronics,9,111.25,South,10196
2023-12-28,1032,Electronics,6,942.83,South,10465
2023-12-10,1037,Furniture,4,592.56,West,10451
2023-05-14,1001,Toys,7,228.21,East,10269
2023-07-09,1030,Electronics,1,209.14,West,10066
2023-03-07,1048,Toys,7,179.75,North,10089
2023-04-22,1043,Clothing,5,997.02,South,10425
2023-05-28,1032,Clothing,6,109.39,North,10042
2023-06-17,1012,Electronics,7,356.83,West,10303
2023-04-14,1007,Toys,1,177.02,West,10052
2023-08-13,1017,Electronics,6,19.57,South,10474
2023-04-04,1039,Clothing,8,645.23,South,10471
2023-09-11,1018,Books,3,15.42,South,10023
2023-03-12,1035,Clothing,7,568.17,East,10102
2023-12-20,1049,Books,6,881.12,North,10217
2023-05-12,1014,Electronics,7,31.02,North,10316
2023-01-11,1046,Books,7,957.34,East,10406
2023-01-05,1026,Toys,2,567.68,North,10302
2023-12-19,1016,Toys,10,88.98,South,10175
2023-07-15,1017,Toys,1,797.63,North,10398
2023-02-09,1001,Clothing,3,225.34,West,10116
2023-06-26,1025,Clothing,1,703.38,East,10003
2023-05-21,1034,Furniture,4,214.48,West,10459
2023-06-18,1046,Furniture,7,717.98,North,10156
2023-02-06,1021,Furniture,4,631.44,South,10077
2023-07-08,1045,Toys,8,383.06,South,10353
2023-07-05,1014,Clothing,5,138.97,North,10372
2023-03-04,1034,Electronics,3,632.41,East,10129
2023-06-24,1044,Clothing,8,58.76,North,10324
2023-10-08,1041,Electronics,3,229.74,East,10275
2023-05-11,1033,Clothing,2,992.84,South,10078
2023-01-19,1016,Clothing,10,201.41,North,10315
2023-11-16,1008,Electronics,5,675.78,West,10214
2023-06-10,1041,Toys,3,131.93,South,10440
2023-09-07,1045,Electronics,3,203.56,West,10294
2023-06-18,1033,Toys,8,767.94,South,10394
2023-07-29,1010,Books,7,430.06,North,10161
2023-03-06,1014,Electronics,3,905.33,East,10274
2023-12-06,1006,Electronics,8,147.93,West,10466
2023-12-19,1007,Clothing,10,376.27,West,10001
2023-03-13,1018,Toys,2,679.63,West,10073
2023-12-26,1028,Books,4,916.99,West,10327
2023-06-13,1046,Toys,7,831.1,North,10412
2023-02-26,1019,Toys,9,607.89,South,10468
2023-04-20,1012,Furniture,8,276.91,West,10076
2023-09-22,1012,Clothing,6,770.67,West,10441
2023-08-18,1006,Electronics,2,937.53,South,10215
2023-12-30,1046,Toys,4,476.67,West,10395
2023-10-06,1013,Toys,4,672.65,North,10227
2023-10-25,1008,Toys,5,916.34,West,10010
2023-01-01,1017,Clothing,3,145.73,East,10180
2023-02-04,1039,Furniture,9,172.14,East,10056
2023-05-21,1013,Electronics,9,836.83,North,10267
2023-11-10,1024,Electronics,4,469.76,North,10094
2023-01-03,1048,Books,4,427.8,North,10496
2023-12-19,1027,Furniture,9,431.92,West,10198
2023-06-09,1008,Books,2,743.36,West,10446
2023-11-12,1031,Toys,7,898.79,South,10194
2023-10-22,1033,Furniture,2,623.44,West,10379
2023-02-05,1025,Electronics,5,994.43,North,10263
2023-08-27,1008,Electronics,9,316.27,North,10429
2023-07-22,1032,Clothing,8,488.62,West,10233
2023-02-21,1048,Toys,4,260.85,South,10391
2023-03-29,1009,Toys,3,426.2,East,10422
2023-05-23,1048,Toys,5,275.83,West,10271
2023-01-03,1006,Furniture,9,773.68,West,10075
2023-11-12,1042,Electronics,6,595.42,North,10443
2023-05-27,1016,Furniture,3,947.02,North,10461
2023-07-28,1033,Toys,9,195.28,East,10119
2023-02-13,1049,Electronics,7,167.67,South,10168
2023-08-30,1029,Furniture,3,921.48,West,10326
2023-10-01,1022,Clothing,10,993.47,East,10346
2023-01-18,1018,Toys,9,341.67,West,10092
2023-05-16,1031,Furniture,1,986.1,East,10137
2023-05-31,1044,Clothing,2,699.12,South,10446
2023-08-12,1001,Electronics,2,595.05,East,10181
2023-04-05,1039,Electronics,8,954.01,North,10003
2023-12-31,1034,Toys,9,75.93,South,10112
2023-10-31,1010,Toys,2,124.39,South,10318
2023-07-30,1020,Electronics,5,777.14,South,10067
2023-11-26,1020,Toys,4,368.69,South,10497
2023-01-02,1004,Toys,10,891.86,South,10036
2023-02-23,1030,Books,2,830.26,West,10016
2023-05-16,1015,Books,2,104.23,South,10119
2023-12-05,1037,Toys,1,349.03,South,10327
2023-12-06,1026,Furniture,4,95.14,South,10133
2023-04-21,1034,Books,2,125.76,West,10438
2023-04-25,1004,Electronics,4,297.28,West,10440
2023-06-04,1037,Toys,1,630.0,South,10295
2023-01-14,1008,Furniture,4,525.46,South,10478
2023-10-20,1004,Furniture,10,354.72,South,10381
2023-04-01,1013,Furniture,10,962.14,North,10467
2023-05-21,1030,Furniture,9,56.12,West,10431
2023-06-11,1018,Toys,2,842.52,West,10328
2023-03-11,1044,Books,5,281.07,North,10148
2023-01-25,1001,Furniture,7,179.72,North,10398
2023-01-02,1015,Toys,1,601.89,West,10023
2023-07-15,1023,Books,3,248.06,South,10157
2023-02-14,1044,Books,10,683.64,South,10018
2023-12-31,1031,Furniture,8,833.83,East,10050
2023-08-20,1044,Electronics,6,708.29,West,10182
2023-03-05,1042,Toys,10,609.29,North,10151
2023-01-31,1028,Toys,4,122.05,North,10030
2023-12-05,1050,Clothing,3,270.76,South,10094
2023-04-02,1030,Furniture,3,713.07,West,10224
2023-11-13,1010,Electronics,5,148.46,West,10173
2023-05-25,1037,Clothing,2,312.85,West,10398
2023-05-13,1023,Clothing,5,476.57,East,10135
2023-06-03,1032,Clothing,8,521.35,East,10492
2023-05-25,1028,Clothing,4,883.84,West,10036
2023-12-26,1037,Clothing,6,623.66,North,10392
2023-04-01,1029,Toys,6,381.18,North,10452
2023-04-24,1036,Furniture,9,772.49,East,10403
2023-01-10,1015,Clothing,1,459.06,East,10034
2023-05-31,1011,Toys,9,439.83,East,10213
2023-12-16,1010,Clothing,8,840.67,West,10286
2023-02-23,1003,Electronics,3,276.76,East,10138
2023-03-05,1007,Electronics,7,209.87,South,10210
2023-07-03,1031,Furniture,8,414.36,West,10051
2023-12-05,1029,Toys,3,717.16,South,10439
2023-01-14,1010,Furniture,2,889.53,West,10213
2023-02-19,1046,Electronics,10,221.01,North,10427
2023-01-16,1050,Electronics,8,257.52,North,10188
2023-01-20,1032,Electronics,4,823.04,West,10002
2023-10-22,1012,Furniture,6,653.09,East,10263
2023-01-12,1003,Electronics,7,882.96,West,10008
2023-03-27,1001,Furniture,1,246.15,North,10040
2023-03-21,1048,Books,6,682.07,West,10158
2023-12-25,1021,Electronics,1,167.65,North,10480
2023-01-06,1004,Furniture,10,903.11,South,10354
2023-10-29,1005,Books,6,783.38,North,10052
2023-08-29,1003,Clothing,5,115.98,North,10225
2023-08-13,1006,Electronics,3,953.21,East,10311
2023-03-14,1047,Furniture,9,787.22,West,10026
2023-12-09,1018,Books,5,239.31,South,10342
2023-12-26,1019,Furniture,10,438.57,West,10451
2023-01-25,1033,Toys,9,135.58,West,10288
2023-05-13,1007,Electronics,5,188.47,South,10397
2023-04-23,1050,Electronics,1,919.6,North,10028
2023-10-18,1048,Electronics,3,170.4,North,10149
2023-12-25,1009,Clothing,10,742.65,West,10492
2023-06-19,1050,Clothing,5,213.33,North,10107
2023-03-12,1044,Clothing,9,24.53,West,10206
2023-01-01,1001,Toys,7,919.01,East,10405
2023-03-03,1045,Clothing,7,909.25,North,10333
2023-11-02,1004,Electronics,4,677.66,East,10294
2023-10-06,1043,Toys,7,993.5,North,10491
2023-07-02,1046,Toys,3,61.35,North,10403
2023-09-20,1042,Toys,6,371.83,West,10119
2023-06-20,1038,Toys,7,194.12,North,10028
2023-03-06,1025,Electronics,5,207.53,South,10171
2023-11-06,1003,Electronics,8,793.73,West,10487
2023-10-30,1010,Electronics,10,843.11,North,10423
2023-01-14,1037,Books,3,783.84,East,10242
2023-11-13,1034,Furniture,10,440.11,South,10289
2023-06-19,1006,Electronics,5,684.03,North,10401
2023-09-02,1012,Toys,3,540.59,West,10051
2023-10-08,1014,Toys,9,869.33,North,10244
2023-12-06,1008,Books,3,785.67,West,10099
2023-03-26,1003,Clothing,2,759.71,South,10289
2023-06-23,1038,Furniture,10,733.97,South,10124
2023-03-01,1044,Books,4,597.05,East,10329
2023-09-25,1034,Electronics,10,801.22,South,10375
2023-04-14,1011,Clothing,5,795.72,South,10008
2023-05-25,1023,Furniture,10,997.75,East,10441
2023-06-03,1010,Furniture,8,617.37,East,10236
2023-08-26,1007,Electronics,6,837.94,South,10397
2023-05-07,1037,Clothing,1,171.66,West,10396
2023-05-11,1043,Furniture,8,836.04,West,10178
2023-10-27,1040,Books,6,258.26,North,10395
2023-03-28,1011,Furniture,2,237.57,North,10095
2023-10-19,1031,Clothing,5,345.05,South,10289
2023-02-21,1030,Furniture,4,604.07,West,10379
2023-08-02,1045,Furniture,10,292.07,North,10192
2023-07-06,1018,Books,3,805.43,East,10173
2023-04-13,1017,Electronics,8,542.51,South,10264
2023-05-03,1001,Electronics,3,204.35,North,10002
2023-12-24,1042,Toys,5,756.79,South,10410
2023-09-27,1046,Electronics,3,824.49,East,10321
2023-11-08,1021,Clothing,3,992.45,North,10173
2023-07-29,1019,Books,6,155.83,South,10436
2023-05-14,1012,Electronics,3,259.66,South,10340
2023-10-17,1019,Books,10,70.01,East,10448
2023-04-21,1007,Clothing,10,163.12,West,10429
2023-02-09,1003,Toys,8,664.85,West,10380
2023-02-04,1032,Furniture,5,70.91,East,10239
2023-05-02,1015,Toys,6,205.7,West,10433
2023-01-28,1025,Toys,2,782.87,East,10395
2023-11-29,1020,Toys,5,185.07,North,10088
2023-09-16,1007,Furniture,5,25.41,East,10300
2023-12-06,1033,Toys,3,822.15,North,10382
